location_type,name,state_name,district_name,sub_district_name,state_lgd_code,district_lgd_code,sub_district_lgd_code,village_lgd_code,source
urban_local_body,Dewa,Uttar Pradesh,Bara Banki,Nawabganj,9,129,898,,lgd
urban_local_body,Dhakia,Uttar Pradesh,,Thakurdwara,9,,717,,lgd
urban_local_body,Dhakwa (Pratapgarh),Uttar Pradesh,,,9,,,,lgd
urban_local_body,Dhanepur,Uttar Pradesh,,Gonda,9,,928,,lgd
urban_local_body,Dharamsinghwa,Uttar Pradesh,Sant Kabir Nagar,,9,178,,,lgd
urban_local_body,Dhaurahara,Uttar Pradesh,,Dhaurahara,9,,802,,lgd
urban_local_body,Dhaura Tanda,Uttar Pradesh,Bareilly,Bareilly,9,130,787,,lgd
urban_local_body,Dibiyapur,Uttar Pradesh,Auraiya,Auraiya,9,122,842,,lgd
urban_local_body,Dildarnagar Fatehpur Bazar,Uttar Pradesh,Ghazipur,Zamania,9,146,991,,lgd
urban_local_body,Doghat,Uttar Pradesh,,Baraut,9,,735,,lgd
urban_local_body,Dohrighat,Uttar Pradesh,Mau,Ghosi,9,168,971,,lgd
urban_local_body,Domariyaganj,Uttar Pradesh,Siddharthnagar,Domariyaganj,9,182,936,,lgd
urban_local_body,Dostpur,Uttar Pradesh,Sultanpur,Kadipur,9,185,918,,lgd
urban_local_body,Duddhi,Uttar Pradesh,,,9,,,,lgd
urban_local_body,Dudhi,Uttar Pradesh,Sonbhadra,Dudhi,9,184,1006,,lgd
urban_local_body,Eka,Uttar Pradesh,Firozabad,Jasrana,9,143,773,,lgd
urban_local_body,Ekdil,Uttar Pradesh,,,9,,,,lgd
urban_local_body,Erich,Uttar Pradesh,Jhansi,Garautha,9,153,857,,lgd
urban_local_body,Faizganj,Uttar Pradesh,Budaun,Bisauli,9,133,779,,lgd
urban_local_body,Farah,Uttar Pradesh,Mathura,Mathura,9,167,764,,lgd
urban_local_body,Faridpur(Bareilly),Uttar Pradesh,Bareilly,Baheri,9,130,784,,lgd
urban_local_body,Fariha,Uttar Pradesh,Firozabad,Jasrana,9,143,773,,lgd
urban_local_body,Fatehabad,Uttar Pradesh,Agra,Fatehabad,9,118,769,,lgd
urban_local_body,Fatehganj Pashchimi,Uttar Pradesh,Bareilly,,9,130,,,lgd
urban_local_body,Fatehganj Purvi,Uttar Pradesh,Bareilly,Faridpur,9,130,789,,lgd
urban_local_body,Fatehpur(Barabanki),Uttar Pradesh,Bara Banki,,9,129,,,lgd
urban_local_body,Fazilnagar,Uttar Pradesh,Kushinagar,,9,160,,,lgd
urban_local_body,Gaayghat,Uttar Pradesh,,,9,,,,lgd
urban_local_body,Gabhana,Uttar Pradesh,Aligarh,,9,119,,,lgd
urban_local_body,Gaisari,Uttar Pradesh,Balrampur,,9,127,,,lgd
urban_local_body,Ganeshpur,Uttar Pradesh,,,9,,,,lgd
urban_local_body,Garautha,Uttar Pradesh,Jhansi,Garautha,9,153,857,,lgd
urban_local_body,Garwara,Uttar Pradesh,,,9,,,,lgd
urban_local_body,Gaurabadshahpur,Uttar Pradesh,,,9,,,,lgd
urban_local_body,Gauri Bazar,Uttar Pradesh,Deoria,Deoria,9,137,959,,lgd
urban_local_body,Gawan,Uttar Pradesh,Sambhal,Gunnaur,9,659,778,,lgd
urban_local_body,Ghaghsarabazar,Uttar Pradesh,,,9,,,,lgd
urban_local_body,Ghiraur,Uttar Pradesh,Mainpuri,Mainpuri,9,166,775,,lgd
urban_local_body,Ghorawal,Uttar Pradesh,Sonbhadra,Ghorawal,9,184,1004,,lgd
urban_local_body,Ghosi,Uttar Pradesh,Mau,Ghosi,9,168,971,,lgd
urban_local_body,Ghosia Bazar,Uttar Pradesh,,Aurai,9,,999,,lgd
urban_local_body,Ghughuli,Uttar Pradesh,Mahrajganj,Maharajganj,9,164,947,,lgd
urban_local_body,Gohand,Uttar Pradesh,Hamirpur,Rath,9,149,865,,lgd
urban_local_body,Gokul,Uttar Pradesh,Mathura,Mahavan,9,167,763,,lgd
urban_local_body,Gola Bazar,Uttar Pradesh,,Gola,9,,954,,lgd
urban_local_body,Gosainganj (Ayodhya),Uttar Pradesh,Lucknow,Mohanlalganj,9,162,822,,lgd
urban_local_body,Gosainganj (Lucknow),Uttar Pradesh,Ayodhya,Faizabad,9,140,905,,lgd
urban_local_body,Govardhan,Uttar Pradesh,Mathura,,9,167,,,lgd
urban_local_body,Gularia Bhindara,Uttar Pradesh,Pilibhit,Pilibhit,9,173,790,,lgd
urban_local_body,Gunnaur,Uttar Pradesh,Sambhal,Gunnaur,9,659,778,,lgd
urban_local_body,Gyanpur,Uttar Pradesh,Bhadohi,,9,179,,,lgd
urban_local_body,Hainsar Bazar Dhanghata,Uttar Pradesh,,Ghanghata,9,,943,,lgd
urban_local_body,Handia,Uttar Pradesh,Prayagraj,Handia,9,120,893,,lgd
urban_local_body,Harduaganj,Uttar Pradesh,Aligarh,Koil,9,119,755,,lgd
urban_local_body,Hargaon,Uttar Pradesh,,Sitapur,9,,804,,lgd
urban_local_body,Hariharpur,Uttar Pradesh,,Ghanghata,9,,943,,lgd
urban_local_body,Harra,Uttar Pradesh,Meerut,Sardhana,9,169,732,,lgd
urban_local_body,Harraiya,Uttar Pradesh,,,9,,,,lgd
urban_local_body,Hasayan,Uttar Pradesh,Hathras,,9,163,,,lgd
urban_local_body,Hastinapur,Uttar Pradesh,,Mawana,9,,733,,lgd
urban_local_body,Hathgam,Uttar Pradesh,Fatehpur,Khaga,9,142,879,,lgd
urban_local_body,Heeraganj Bazaar,Uttar Pradesh,,,9,,,,lgd
urban_local_body,Hetimpur,Uttar Pradesh,,,9,,,,lgd
urban_local_body,Hyderabad,Uttar Pradesh,Unnao,Hasanganj,9,186,815,,lgd
urban_local_body,Iglas,Uttar Pradesh,Aligarh,Iglas,9,119,756,,lgd
