stateCode,stateNameEnglish,stateNameLocal,stateCensus2011Code,localBodyCode,localBodyNameEnglish,localBodyNameLocal,localBodyCensus2011Code,localBodyTypeCode,localBodyTypeName,entityCode,entityName,entityType,coverageType,date_updated
9,Uttar Pradesh,UTTAR PRADESH,09,271603,Jamalnagar Mohiuddinpur,Jamalnagar Mohiuddinpur,000000,3,Village Panchayat,144963,Jamalnagar Mohiuddinpur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,92719,Jamalnager Gair Ahatmali,JAMALNAGER GAIR AHATMALI,000000,3,Village Panchayat,141556,Jamalnager Gair Ahatmali,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,46274,Jamalpatti Nasirpur,JAMALPATTI NASIRPUR,000000,3,Village Panchayat,167486,Naserpur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,274375,Jamalpur,Jamalpur,000000,3,Village Panchayat,197991,Jamalpur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,67738,Jamalpur,JAMALPUR,000000,3,Village Panchayat,139539,Lalpur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,71883,Jamalpur,JAMALPUR,000000,3,Village Panchayat,149853,Jamalpur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,53036,Kali Nagla,KALI NAGLA,000000,3,Village Panchayat,130967,Kali Nagla,Village,Full,2024-10-14 08:44:04
9,Uttar Pradesh,UTTAR PRADESH,09,77956,Jamalpur,JAMALPUR,000000,3,Village Panchayat,124413,Mirpur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,79551,Jamalpur,JAMALPUR,000000,3,Village Panchayat,212702,Semra,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,272547,Jamalpur,JAMALPUR,000000,3,Village Panchayat,139301,Jamalpur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,57413,Jamalpur,JAMALPUR,000000,3,Village Panchayat,121384,Jamalpur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,62856,Jamalpur,JAMALPUR,000000,3,Village Panchayat,125605,Jamalpur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,72349,Jamalpur,JAMALPUR,000000,3,Village Panchayat,150024,Muhammadpur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,57690,Jamalpur,JAMALPUR,000000,3,Village Panchayat,206801,Jamalpur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,270778,Jamalpur,JAMALPUR,000000,3,Village Panchayat,109287,Jamalpur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,56253,Jamalpur,JAMALPUR,000000,3,Village Panchayat,128887,Afzalpur Kalan,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,43655,Kaliyanpur,KALIYANPUR,000000,3,Village Panchayat,122608,Dumhaira,Village,Full,2024-10-14 08:44:04
9,Uttar Pradesh,UTTAR PRADESH,09,69569,Jamalpur,JAMALPUR,000000,3,Village Panchayat,201913,Jamalpur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,81679,Jamalpur,JAMALPUR,000000,3,Village Panchayat,110555,Jamalpur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,270858,Jamalpur,Jamalpur,000000,3,Village Panchayat,201235,Jamalpur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,78835,Jamalpur,JAMALPUR,000000,3,Village Panchayat,197048,Jamalpur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,80260,Jamalpur,JAMALPUR,000000,3,Village Panchayat,115527,Meerapur Khalsa,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,47784,Jamalpur,JAMALPUR,000000,3,Village Panchayat,195742,Madhopur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,91086,Kalkhura,Kalkhura,000000,3,Village Panchayat,169691,Kal Khura,Village,Full,2024-10-14 08:44:04
9,Uttar Pradesh,UTTAR PRADESH,09,51220,Jamalpur,JAMALPUR,000000,3,Village Panchayat,154921,Jamalpur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,274268,Jamalpur,JAMALPUR,000000,3,Village Panchayat,120285,Jamalpur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,69938,Jamalpur,JAMALPUR,000000,3,Village Panchayat,202334,Jagdishpur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,264115,Jamalpur,JAMALPUR,000000,3,Village Panchayat,119078,Jamalpur Majra,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,270008,Jamalpur,Jamalpur,000000,3,Village Panchayat,197307,Jamalpur Mu. Bandi,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,75324,Jamalpur,JAMALPUR,000000,3,Village Panchayat,152953,Jamalpur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,272213,Jamalpur,JAMALPUR,000000,3,Village Panchayat,141707,Jamalpur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,47511,Jamalpur,JAMALPUR,000000,3,Village Panchayat,192569,Tilakpur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,83188,Jamalpur,JAMALPUR,000000,3,Village Panchayat,157859,Jamalpur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,60122,Jamalpur,JAMALPUR,000000,3,Village Panchayat,215649,Jamalpur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,82127,Kallia,KALLIA,000000,3,Village Panchayat,131430,Deen Nagar Khajuaa,Village,Full,2024-10-14 08:44:04
9,Uttar Pradesh,UTTAR PRADESH,09,47898,Jamalpur,JAMALPUR,000000,3,Village Panchayat,193668,Jamalpur Baz Bahadur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,47973,Jamalpur,JAMALPUR,000000,3,Village Panchayat,194818,Rasulpur Jokhoo,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,238966,Kalakhera,Kalakhera,000000,3,Village Panchayat,118035,Kala Khera Urf Kalal Khera,Village,Full,2024-07-16 09:41:29
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,264078,Kalakhera Urf Kalalkhera,Kalakhera Urf Kalalkhera,000000,3,Village Panchayat,118081,Kala Khera,Village,Full,2024-07-16 09:41:29
9,Uttar Pradesh,UTTAR PRADESH,09,70397,Jamalpur,JAMALPUR,000000,3,Village Panchayat,201797,Jamalpur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,54909,Jamalpur Aalam,JAMALPUR AALAM,000000,3,Village Panchayat,113588,Wazirpur Harbans,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,55236,Jamalpur Banger,JAMALPUR BANGER,000000,3,Village Panchayat,112865,Jemalpur Banger,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,76741,Kalnahin Khurd,KALNAHIN KHURD,000000,3,Village Panchayat,183947,Auarahia,Village,Full,2024-10-14 08:44:04
9,Uttar Pradesh,UTTAR PRADESH,09,271894,Jamalpur Bhelkhra,Jamalpur Bhelkhra,000000,3,Village Panchayat,194647,Chak Meuvna,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,78836,Jamalpur Buland,JAMALPUR BULAND,000000,3,Village Panchayat,197025,Jamalpur Buland,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,75739,Jamalpur Daduri,JAMALPUR DADURI,000000,3,Village Panchayat,143727,Jamalpur Daduri,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,56356,Jamalpur Danda,JAMALPUR DANDA,000000,3,Village Panchayat,127093,Rampur Khadar Sailab,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,55237,Jamalpurdeekli,JAMALPURDEEKLI,000000,3,Village Panchayat,112675,Jogi Jallapur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,59844,Jamalpur Durjan,JAMALPUR DURJAN,000000,3,Village Panchayat,215143,Jamalpur Durjan,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,59682,Jamalpur Gaduri,JAMALPUR GADURI,000000,3,Village Panchayat,215216,Jamalpur Gaduri,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,79281,Jamalpur Goma,JAMALPUR GOMA,000000,3,Village Panchayat,118652,Jamalpur Goma,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,83556,Jamalpur Hurayya,JAMALPUR HURAYYA,000000,3,Village Panchayat,145370,Jamalpur Hurayya,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,78892,Jamalpur Jalalpur,JAMALPUR JALALPUR,000000,3,Village Panchayat,118698,Lawri Hiranpur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,48266,Jamalpur Kazi,JAMALPUR KAZI,000000,3,Village Panchayat,194238,Jamalpur Kazi,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,55620,Jamalpur Kirat,JAMALPUR KIRAT,000000,3,Village Panchayat,114346,Puvena,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,54830,Jamalpur Mahipat,JAMALPUR MAHIPAT,000000,3,Village Panchayat,113756,Mandoori,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,270203,Jamalpur Matlub,Jamalpur Matlub,000000,3,Village Panchayat,112886,Kawabuddinpur Harbans,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,79552,Jamalpur Milki,JAMALPUR MILKI,000000,3,Village Panchayat,212725,Jamalpur Milki,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,269064,Jamalpur Mu. Baraipur,जमालपुर मु० बरईपुर,000000,3,Village Panchayat,212649,Jamalpur Mu. Baraipur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,266546,Jamalpur Must.,Jamalpur Must.,000000,3,Village Panchayat,109104,Jamalpur Must.,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,268182,Jamalpur Nankari,Jamalpur Nankari,000000,3,Village Panchayat,144498,Jamalpur Nankari,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,55352,Jamalpurpathani,JAMALPURPATHANI,000000,3,Village Panchayat,112220,Badsahpur Tarikam,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,83517,Jamalpur Rampur,JAMALPUR RAMPUR,000000,3,Village Panchayat,144153,Jamalpur Rampur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,43910,Jamalpur Siya,JAMALPUR SIYA,000000,3,Village Panchayat,122029,Jamalpur Siya,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,54906,Jamalpurudaychand,JAMALPURUDAYCHAND,000000,3,Village Panchayat,113697,Jamalpur Udaychand,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,92720,Jamaluddeen Pur,JAMALUDDEEN PUR,000000,3,Village Panchayat,141575,Jamaluddeen Pur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,266132,Jamaluddin Jot,JAMALUDDIN JOT,000000,3,Village Panchayat,171553,Jamaluddin Jot,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,69717,Jamaluddinpur,JAMALUDDINPUR,000000,3,Village Panchayat,200494,Jamaluddinpur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,48899,Kaluwapur,KALUWAPUR,000000,3,Village Panchayat,172313,Balchandpur,Village,Full,2024-10-14 08:44:04
9,Uttar Pradesh,UTTAR PRADESH,09,266097,Jamani,Jamani,000000,3,Village Panchayat,128222,Hasruiya,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,43580,Jamanka,JAMANKA,000000,3,Village Panchayat,121911,Jamanka,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,43439,Jamanpur,JAMANPUR,000000,3,Village Panchayat,122055,Jamanpur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,52814,Jam Antrampur,JAM ANTRAMPUR,000000,3,Village Panchayat,129309,Jam Antrampur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,90544,Jamapani,JAMAPANI,000000,3,Village Panchayat,214183,Jamapani,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,54813,Jamapur,JAMAPUR,000000,3,Village Panchayat,113785,Jamapur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,269940,Kalwari,Kalwari,000000,3,Village Panchayat,194255,Kalwari,Village,Full,2024-10-14 08:44:04
9,Uttar Pradesh,UTTAR PRADESH,09,93500,Jamapur,JAMAPUR,000000,3,Village Panchayat,208652,Lokapur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,268682,Jamapur,JAMAPUR,000000,3,Village Panchayat,172518,Jamapur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,84975,Jamapur Bari Must.,JAMAPUR BARI MUST.,000000,3,Village Panchayat,109443,Khanpura Must,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,92140,Jamar,JAMAR,000000,3,Village Panchayat,141309,Jamar,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,72592,Jamarehi,JAMAREHI,000000,3,Village Panchayat,150398,Jamarehi,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,59219,Jamasara,JAMASARA,000000,3,Village Panchayat,191589,Jamasara,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,65828,Jamatha,JAMATHA,000000,3,Village Panchayat,175275,Jamatha,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,43786,Jamau,JAMAU,000000,3,Village Panchayat,122781,Jamau,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,90058,Jamauli,JAMAULI,000000,3,Village Panchayat,138133,Jamauli,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,46653,Jamauli,JAMAULI,000000,3,Village Panchayat,148672,Jamauli,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,53736,Kalwari Ahtimali,KALWARI AHTIMALI,000000,3,Village Panchayat,181354,Dakhi,Village,Full,2024-10-14 08:44:04
9,Uttar Pradesh,UTTAR PRADESH,09,267830,Jamauliya Mafi,JAMAULIYA MAFI,000000,3,Village Panchayat,179814,Jamauniya Mafi,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,267818,Jamauliya Pandey,JAMAULIYA PANDEY,000000,3,Village Panchayat,179144,Jamoliya Pandey,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,69169,Jamau Patti,JAMAU PATTI,000000,3,Village Panchayat,200638,Firojpur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,45780,Jamaupur,JAMAUPUR,000000,3,Village Panchayat,167319,Jamaupur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,86978,Jamaur,JAMAUR,000000,3,Village Panchayat,134250,Jamaur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,89094,Jamaura,JAMAURA,000000,3,Village Panchayat,138296,Zamoura,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,77387,Jamaura,Jamaura,000000,3,Village Panchayat,126786,Mallunagar,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,71997,Jamaura,JAMAURA,000000,3,Village Panchayat,149729,Taluhapur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,58950,Kalyani,KALYANI,000000,3,Village Panchayat,191712,Bharha Kalawat,Village,Full,2024-10-14 08:44:04
9,Uttar Pradesh,UTTAR PRADESH,09,67395,Jamauri Danda,JAMAURI DANDA,000000,3,Village Panchayat,153961,Ratauli,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,269657,Jamauti,JAMAUTI,000000,3,Village Panchayat,178403,Jamootiya,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,51467,Jamawara,JAMAWARA,000000,3,Village Panchayat,155380,Jamawara,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,267086,Jamboodeep,Jamboodeep,000000,3,Village Panchayat,173394,Jambo Deep,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,68013,Kalyanmal,KALYANMAL,000000,3,Village Panchayat,140840,Kaima,Village,Full,2024-10-14 08:44:04
9,Uttar Pradesh,UTTAR PRADESH,09,70315,Jamdaha,JAMDAHA,000000,3,Village Panchayat,200310,Jamdaha,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,271582,Jamdamipur,Jamdamipur,000000,3,Village Panchayat,200247,Jamdamipur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,49219,Jamdan,JAMDAN,000000,3,Village Panchayat,171394,Jamdan,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,70525,Jamdara,JAMDARA,000000,3,Village Panchayat,200112,Jamdara,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,82222,Kalyanpur,KALYANPUR,000000,3,Village Panchayat,132449,Gajraula Japti,Village,Full,2024-10-14 08:44:04
9,Uttar Pradesh,UTTAR PRADESH,09,65295,Jamdara,JAMDARA,000000,3,Village Panchayat,174622,Namdar,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,73317,Jamdari,JAMDARI,000000,3,Village Panchayat,136747,Jamdari,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,54633,Jamda Shahi,JAMDA SHAHI,000000,3,Village Panchayat,181808,Jamda Shahi,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,64507,Kalyanpur,KALYANPUR,000000,3,Village Panchayat,206633,Kalyanpur,Village,Full,2024-10-14 08:44:04
9,Uttar Pradesh,UTTAR PRADESH,09,85718,Jamdeeh,JAMDEEH,000000,3,Village Panchayat,182725,Kavita,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,70228,Jamdeeh,JAMDEEH,000000,3,Village Panchayat,202957,Zam Deeh,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,53904,Jamdeeh Pandy,JAMDEEH PANDY,000000,3,Village Panchayat,180755,Zamdeeh Pandey,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,268261,Jamdhara,Jamdhara,000000,3,Village Panchayat,173561,Jamdhara,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,274093,Jamdhara,JAMDHARA,000000,3,Village Panchayat,176080,Jamdhara,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,78837,Jamdra,JAMDRA,000000,3,Village Panchayat,197022,Zamin Beruki,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,72790,Jamduwa,JAMDUWA,000000,3,Village Panchayat,160290,Jamduwa,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,47034,Jameen Harkhori,JAMEEN HARKHORI,000000,3,Village Panchayat,193147,Jamin Harkhori,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,83191,Kalyanpur,KALYANPUR,000000,3,Village Panchayat,157945,Pure Hiranand,Village,Full,2024-10-14 08:44:04
9,Uttar Pradesh,UTTAR PRADESH,09,51943,Jameen Husainabad,JAMEEN HUSAINABAD,000000,3,Village Panchayat,165598,Ram Pur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,66401,Jameen Lauhar Pur,JAMEEN  LAUHAR  PUR,000000,3,Village Panchayat,186650,Jameenlauharpur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,47133,Jameen Rasulpur,JAMEEN RASULPUR,000000,3,Village Panchayat,192977,Jamin Rasulpur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,45924,Jameen Surjupur,JAMEEN SURJUPUR,000000,3,Village Panchayat,168027,Budroddinpur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,82736,Jamethi,JAMETHI,000000,3,Village Panchayat,158406,Jamethi,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,270375,Jamganee,Jamganee,000000,3,Village Panchayat,213095,Jamagane,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,50330,Jamgharwa,JAMGHARWA,000000,3,Village Panchayat,199900,Sheopur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,54747,Kalyanpur,KALYANPUR,000000,3,Village Panchayat,179753,Hanumanpur,Village,Full,2024-10-14 08:44:04
9,Uttar Pradesh,UTTAR PRADESH,09,44325,Jamha,JAMHA,000000,3,Village Panchayat,161258,Jamha,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,73547,Jamhaura,JAMHAURA,000000,3,Village Panchayat,135716,Jhajhanpur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,58476,Jamhil,JAMHIL,000000,3,Village Panchayat,155582,Jamhil,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,88383,Jamhiriya,JAMHIRIYA,000000,3,Village Panchayat,176301,Jamhiriya,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,74032,Jamhoura,JAMHOURA,000000,3,Village Panchayat,136547,Jamhoura,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,90768,Kalyanpur,KALYANPUR,000000,3,Village Panchayat,171158,Baksara,Village,Full,2024-10-14 08:44:04
9,Uttar Pradesh,UTTAR PRADESH,09,76651,Jamihani,JAMIHANI,000000,3,Village Panchayat,183623,Jamuhani,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,47512,Jamilpur,JAMILPUR,000000,3,Village Panchayat,192667,Bishunpur Pandey,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,51717,Jamina,JAMINA,000000,3,Village Panchayat,165036,Jarmau,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,273806,Kalyanpur,Kalyanpur,000000,3,Village Panchayat,173118,Lakhahi,Village,Full,2024-10-14 08:44:04
9,Uttar Pradesh,UTTAR PRADESH,09,46007,Jamin Ahirauli,JAMIN AHIRAULI,000000,3,Village Panchayat,167643,Mubarak Pur Anjan,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,46962,Jamin Dasawan,JAMIN DASAWAN,000000,3,Village Panchayat,192017,Tilak Pur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,48124,Jamin Katghar,JAMIN KATGHAR,000000,3,Village Panchayat,194522,Katghar Kabul,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,78374,Jamin Manauli,JAMIN MANAULI,000000,3,Village Panchayat,196502,Kusana,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,48191,Jamin Manjhriya,JAMIN MANJHRIYA,000000,3,Village Panchayat,193740,Asmanpur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,270544,Jamin Mudarma,JAMIN MUDARMA,000000,3,Village Panchayat,204504,Jamin Mudarma,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,47060,Jamin Muhammadpur,JAMIN MUHAMMADPUR,000000,3,Village Panchayat,193132,Muhammadpur Zamin Muhammadpur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,55240,Kalyanpur,KALYANPUR,000000,3,Village Panchayat,112884,Kabamuddinpur Chandu,Village,Full,2024-10-14 08:44:04
9,Uttar Pradesh,UTTAR PRADESH,09,46963,Jamin Nandana,JAMIN NANDANA,000000,3,Village Panchayat,191993,Jamin Nandana,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,47134,Jamin Pharenda,JAMIN PHARENDA,000000,3,Village Panchayat,193050,Belhara,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,48345,Jaminsakat,JAMINSAKAT,000000,3,Village Panchayat,195674,Nihula,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,50383,Jamin Sisaind,JAMIN SISAIND,000000,3,Village Panchayat,197798,Salempur T. Farsatar,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,48267,Jamin Wari,JAMIN WARI,000000,3,Village Panchayat,194206,Jaminbari,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,92912,Jamipur,JAMIPUR,000000,3,Village Panchayat,142879,Jamipur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,86075,Jamira,JAMIRA,000000,3,Village Panchayat,183176,Jamira,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,59398,Jamira,JAMIRA,000000,3,Village Panchayat,190651,Sakatpur,Village,Full,2026-04-21 06:01:22
9,Uttar Pradesh,UTTAR PRADESH,09,73895,Jamiraha,JAMIRAHA,000000,3,Village Panchayat,135915,Jamiraha,Village,Full,2026-04-21 06:01:22
